turn_id,source_stable_id,source_file,source_row_number,parliament_document_id,parliament_number,document_type,title,turn_index,speaker_candidate,speaker_member_id,speaker_identity_status,speaker_resolution_confidence,speech_text,source_selector,confidence,method,review_status,release_status,source_hash,validation_hash,notes,review_reason
nzhc-speech-turn-48457ec3cf706155,48HansS_20060214_00000118,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,13642,48HansS_20060214_00000118,48,Hansard - speech,"Peters, Winston: Debate on Prime Minister’s Statement",1,The Mikado,,unresolved,none,The idiot who praises with enthusiastic tone,48HansS_20060214_00000118#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,fdb0e1a69eac253959ebda263b7fbf7e5bf1847ecc00ac0e5650bdf6c3286ef4,b2427f7d4e3a2ac09da140af96421b42baade6b221d1e9a9566725138334a2fc,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-cff0341d33a7695e,48HansD_20060214,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,13658,48HansD_20060214,48,Hansard - daily,"Volume 629, Week 6 - Tuesday, 14 February 2006",1,The Mikado,,unresolved,none,The idiot who praises with enthusiastic tone,48HansD_20060214#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,1e19111cb7bd6e544a0c22463b07c6db4f91dfff21129f5c82259c142e1a8ce2,7136b33426f2e759f50cef6ec9e036b7ef42ff02ae5ea49d721cc3bce555ec3b,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-941e0a68c38eae4e,48HansD_20060511,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,14973,48HansD_20060511,48,Hansard - daily,"Volume 631, Week 14 - Thursday, 11 May 2006",1,Minister of Communications,,unresolved,none,I move,48HansD_20060511#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,d93058243c9dbe5ea0b309795f9bba74809eae0bce722fa18c2bbeb8c2a7ee6f,1cf25e19d9f6aa0d7c9d3a826149dd043da4f030a31785cf0d35b7fa7275226c,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-7d14cd9d6e21d677,48HansS_20060511_00000938,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,14983,48HansS_20060511_00000938,48,Hansard - speech,"Benson-Pope, David: Communications Legislation Bill — First Reading",1,Minister of Communications,,unresolved,none,I move,48HansS_20060511_00000938#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,2ab96d70ad8366568f29fed34872644959f6e82250d2b215eb326b8919865c56,b22a6d3cd907bf9415b15fea26abdbb1043e082d6f64e0af6692bc5e17c21fcc,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-747d06a1cb2178f9,48HansD_20060511_00000833,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,14984,48HansD_20060511_00000833,48,Hansard - debate,Communications Legislation Bill — First Reading,1,Minister of Communications,,unresolved,none,I move,48HansD_20060511_00000833#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,01ac3c2ad0fde1dfa88e7b0de337b9753c106156361ce9555c5f8c4e50a67b02,f82bdde57bda53189a991c00ec268c8930ccb95d4f086c678673ddc14b83170c,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-e29dab67385134bf,48HansS_20060726_00001498,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,16045,48HansS_20060726_00001498,48,Hansard - speech,"Harawira, Hone: Local Government (Rating Cap) Amendment Bill — First Reading",1,Roia Nui o te Kawanatanga me Wetahi Atu,,unresolved,none,“Na te whenua ka mohio matou ko wai matou i ahu mai matou i hea e haere ana matou ki hea. He whakaaturanga kia mohio ai te ao he iwi matou mai rano he tangata whenua o tenei whenua a he tohu ano i nga kaupapa a-iwi whanaungatanga hoki. Ko te whenua te turangawaewae. Tera te tohu o te wakapapa te honohono ki nga tupuna kua ngaro atu nga reanga kei te haere mai. He tohu tuturu mo ake tonu atu mena he whenua he Maori ano hoki.”,48HansS_20060726_00001498#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,671c7b32a26539e7a2a28f00f12fe778e118d78746ca48bd46c6f6026796d9a6,bc413adbce0d107b458c3d051e8a4d1460c632f7cc94ba5ba643a7b9da2ecc7e,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-67b65ce311e162c6,48HansD_20060726_00001432,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,16046,48HansD_20060726_00001432,48,Hansard - debate,Local Government (Rating Cap) Amendment Bill — First Reading,1,Roia Nui o te Kawanatanga me Wetahi Atu,,unresolved,none,“Na te whenua ka mohio matou ko wai matou i ahu mai matou i hea e haere ana matou ki hea. He whakaaturanga kia mohio ai te ao he iwi matou mai rano he tangata whenua o tenei whenua a he tohu ano i nga kaupapa a-iwi whanaungatanga hoki. Ko te whenua te turangawaewae. Tera te tohu o te wakapapa te honohono ki nga tupuna kua ngaro atu nga reanga kei te haere mai. He tohu tuturu mo ake tonu atu mena he whenua he Maori ano hoki.”,48HansD_20060726_00001432#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,f93bc6fa8c9276bf18810b38f177b76a226bd2c9eb96f0442b03e4234809dce9,abf7f88001c335cbd56a28b5fa4d0c4796793b88a86b6038412a178260f8224e,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-38cf21b2d16b9645,48HansD_20060726,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,16132,48HansD_20060726,48,Hansard - daily,"Volume 632, Week 21 - Wednesday, 26 July 2006",1,Roia Nui o te Kawanatanga me Wetahi Atu,,unresolved,none,“Na te whenua ka mohio matou ko wai matou i ahu mai matou i hea e haere ana matou ki hea. He whakaaturanga kia mohio ai te ao he iwi matou mai rano he tangata whenua o tenei whenua a he tohu ano i nga kaupapa a-iwi whanaungatanga hoki. Ko te whenua te turangawaewae. Tera te tohu o te wakapapa te honohono ki nga tupuna kua ngaro atu nga reanga kei te haere mai. He tohu tuturu mo ake tonu atu mena he whenua he Maori ano hoki.”,48HansD_20060726#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,658be194476409c3193f11a6a3002b656c3c2a1da0706159a932a29d2efb9dc2,63381873ff005aea89daddd61a97f0d41866e964157aeb5efe4adf8dc2b52644,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-898e9a129dd53cb0,48HansD_20060801_00000223,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,16180,48HansD_20060801_00000223,48,Hansard - debate,"Questions for Oral Answer — Questions to Ministers, Questions to Members",1,Member in charge of the Minimum Wage and Remuneration Amendment Bill,,unresolved,none,What advice if any did she obtain in drafting her Minimum Wage and Remuneration Amendment Bill on the number of independent contractors who could be potentially affected by the bill?,48HansD_20060801_00000223#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,06a92a3fa5fa539fbd75c55bccc826625ae03ca3647794f81235164ebab3db50,3163303f2a05f96468edb89b9c7f7def0503de280e5f2addbb88a73be4fa576b,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-d9f8963e91a4903c,48HansS_20060801_00000984,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,16189,48HansS_20060801_00000984,48,Hansard - question,"Mapp, Wayne: Questions for Oral Answer — Questions to Ministers, Questions to Members",1,Member in charge of the Minimum Wage and Remuneration Amendment Bill,,unresolved,none,What advice if any did she obtain in drafting her Minimum Wage and Remuneration Amendment Bill on the number of independent contractors who could be potentially affected by the bill?,48HansS_20060801_00000984#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,6a62803f1492521c07ed1f32ae4639e8aa4c5bc166ce4811cc8139471864316d,c7c21623c9b6761a13a537e99bf156b683027683ec2effc7ebed1ee99ea25bf0,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-71f28d580b7f7eca,48HansD_20060801,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,16240,48HansD_20060801,48,Hansard - daily,"Volume 633, Week 22 - Tuesday, 1 August 2006",1,Member in charge of the Minimum Wage and Remuneration Amendment Bill,,unresolved,none,What advice if any did she obtain in drafting her Minimum Wage and Remuneration Amendment Bill on the number of independent contractors who could be potentially affected by the bill?,48HansD_20060801#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,59cc4e4b5be405d0a7a3339e1167f98cf08984cd8a9ef45dd4c2d0d82883c41e,7565b9f62d185b5ddb6a62e26bfd94db7023fa2b6e5a470292774c98fd66c7be,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-c240403bf23c1f7b,48HansD_20061122_00000747,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,18010,48HansD_20061122_00000747,48,Hansard - debate,General Debate,1,Hon Dr Michael Cullen,,unresolved,none,The Hollow Men,48HansD_20061122_00000747#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,71f2030f9829ad1f09f68a3ac6b4be305fd1df6d8e2148d582be37a6e38b9bd2,2a3b8c747b75f839600ff8c43ca89f61bd3d3621b31d3e0bf75ea88f218cd612,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-8596078c90101fe8,48HansS_20061122_00000781,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,18020,48HansS_20061122_00000781,48,Hansard - speech,"Brownlee, Gerry: General Debate",1,Hon Dr Michael Cullen,,unresolved,none,The Hollow Men,48HansS_20061122_00000781#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,b057db4f36e02186c488963051f445f4e1322b75ef5d913beaba85457a1047bf,87b958dd3404db0bee766113f10f60c4d85092f6fd564aa9006c222284c84fbd,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-a4d169c478f7ea64,48HansD_20061122,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,18037,48HansD_20061122,48,Hansard - daily,"Volume 635, Week 32 - Wednesday, 22 November 2006",1,Hon Dr Michael Cullen,,unresolved,none,The Hollow Men,48HansD_20061122#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,623f1ac0fdff7d704596b460a8e47b3066941ab8555ee522c2729a62d78ae263,1d2abe03f6a41306e6ce3d4399000f324a1b58bcafc707794c9a966bdba8fb21,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-17cf1101f8aa17f5,48HansD_20061206_00001055,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,18084,48HansD_20061206_00001055,48,Hansard - debate,"Appointments — Parliamentary Commissioner for the Environment, Police Complaints Authority",1,Minister of Justice,,unresolved,none,I move,48HansD_20061206_00001055#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,598da527a42464711afc534944eb49aa72793290e8c2f55179fb447d091972b7,6dd86b69e36a436a92f65b289ea405e176f5b87579b31f9a70407104f23fda9a,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-6fd346d885bc5f8c,48HansS_20061206_00001063,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,18090,48HansS_20061206_00001063,48,Hansard - speech,"Laban, Luamanuvao Winnie: Appointments — Parliamentary Commissioner for the Environment, Police Complaints Authority",1,Minister of Justice,,unresolved,none,I move,48HansS_20061206_00001063#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,80ceb6e3de57da17fdae19fe2d00b0bc78e8635f39b9a935b179479889fb87a3,5b1f8498735fd0bbc00110d279809a918c9ce121ee9690dab27fdd42dd335c8c,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-3563da24f6af25e6,48HansD_20061206,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,18134,48HansD_20061206,48,Hansard - daily,"Volume 636, Week 33 - Wednesday, 6 December 2006",1,Minister of Justice,,unresolved,none,I move,48HansD_20061206#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,a5f41b79b444e23616233cbb03fe2cbaaa5e508369bcb1ccd6e068f52c8dd00a,cce54e8c77227afcc5d33fe636ecb1ca0bd66070911b8ea225496d30117d407e,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-1dd0ada316fa8078,48HansD_20070320,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,18616,48HansD_20070320,48,Hansard - daily,"Volume 638, Week 39 - Tuesday, 20 March 2007",1,Minister of Health,,unresolved,none,Does the Minister have confidence in the Chairman of the Auckland District Health Board Wayne Brown given that in an unprecedented move the Auckland High Court has set aside the contract that he was responsible for negotiating exposing the hospital to considerable financial risk; does he have confidence in the chairman now that the court has ruled that despite all the Minister’s assurances this contract cannot go ahead because of the way it has been handled with Dr Bierre’s conflict of interest and the use of confidential information in his own bid?,48HansD_20070320#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,a9c94134d91dc9c9450afec529d92541bc1933efe1bb4f4fe33dfef8e5c8db19,fd9d87bc5cecdb5894587596551c3d86e57d9779326187547d8213dd757b674d,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-bec98bac0cbd88f4,48HansS_20070320_00000782,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,18674,48HansS_20070320_00000782,48,Hansard - question,"Ryall, Tony: Questions for Oral Answer — Questions to Ministers, Urgent Questions",1,Minister of Health,,unresolved,none,Does the Minister have confidence in the Chairman of the Auckland District Health Board Wayne Brown given that in an unprecedented move the Auckland High Court has set aside the contract that he was responsible for negotiating exposing the hospital to considerable financial risk; does he have confidence in the chairman now that the court has ruled that despite all the Minister’s assurances this contract cannot go ahead because of the way it has been handled with Dr Bierre’s conflict of interest and the use of confidential information in his own bid?,48HansS_20070320_00000782#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,227d6dbe92eed78421ce5b3aff52bf44021052d9b822e84eacd7a4bc7283a653,25ae8282c2c135e0cbab2ea262a803629a03c9b7de8c35e30fc6fba4fb14d8a7,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-12f52aee2595a463,48HansD_20070320_00000042,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,18694,48HansD_20070320_00000042,48,Hansard - debate,"Questions for Oral Answer — Questions to Ministers, Urgent Questions",1,Minister of Health,,unresolved,none,Does the Minister have confidence in the Chairman of the Auckland District Health Board Wayne Brown given that in an unprecedented move the Auckland High Court has set aside the contract that he was responsible for negotiating exposing the hospital to considerable financial risk; does he have confidence in the chairman now that the court has ruled that despite all the Minister’s assurances this contract cannot go ahead because of the way it has been handled with Dr Bierre’s conflict of interest and the use of confidential information in his own bid?,48HansD_20070320_00000042#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,77fb4a1f3dfc2dedaac2a32a4f74dfb0507020f15d7c5b9807f0709a3a4c722f,ce58b9fb22c4b0956efa8e45cbfdd6805247b0cc763a6eb8338f711478e98406,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-3cb8d5428ebcbe0d,49HansS_20110817_00000532,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,3401,49HansS_20110817_00000532,49,Hansard - question,"Boscawen, John: Questions for Oral Answer — Questions to Ministers",1,Leader of the Opposition,,unresolved,none,Given that he is so concerned about youth unemployment what responsibility do he and his colleagues take for the dramatic rise in youth unemployment after youth rates were cancelled making it illegal for a young person to take a job at less than $13 an hour?,49HansS_20110817_00000532#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,08eb8eda06721da8ec1f7a06bd1486ddcf549e4f25fc480acf64afd8af6eaf53,e7663a75fdb6d7574a379f4a3d00150bb49f0ab8d7bf672b8403288e38776dcd,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-fc3ceffba5545c80,49HansD_20110817,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,3444,49HansD_20110817,49,Hansard - daily,"Volume 675, Week 82 - Tuesday, 16 August 2011(continued on Wednesday, 17 August 2011)",1,Leader of the Opposition,,unresolved,none,Given that he is so concerned about youth unemployment what responsibility do he and his colleagues take for the dramatic rise in youth unemployment after youth rates were cancelled making it illegal for a young person to take a job at less than $13 an hour?,49HansD_20110817#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,5fd71dc8b9255ac846ff5415deaf126c77d8f88e89a6263a07ce240be869b484,63dfd25d1035df7dbf72c864d54dcda48211a234eff32b3973899fb5c9f316e8,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-443055067c3e84ef,49HansD_20110817_00000402,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,3453,49HansD_20110817_00000402,49,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Leader of the Opposition,,unresolved,none,Given that he is so concerned about youth unemployment what responsibility do he and his colleagues take for the dramatic rise in youth unemployment after youth rates were cancelled making it illegal for a young person to take a job at less than $13 an hour?,49HansD_20110817_00000402#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,c5a6f5dff0896c6f222c7e2ebe5b55ad85a3726e4f266a2a94b57a3920739305,712bcb4d13aa17948e2daf4e68311f3e8a7ade78076dbebbeb6b066601bfbf08,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-a29c71f3db091ff6,49HansD_20110622_00000770,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,4281,49HansD_20110622_00000770,49,Hansard - debate,General Debate,1,New Zealand Herald,,unresolved,none,“Labour push against asset sales doomed to fail”. We have not heard a lot about that this week but it is doomed to fail—a very astute reporter that one. So what did Phil Goff do when he was in Government? Seventeen State-owned assets were sold—17 of them were sold. He sold more State-owned assets than any member of this House to my knowledge. I say to New Zealanders listening those who may hear of this afterwards do not trust that Opposition.,49HansD_20110622_00000770#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,baf62b481f465489dfdd56583ffd29e5f1deff05b2925a1ee99a85ac23a3daaa,11590d57cb9b7f939219281fc3a034ea460d6046625af3406fe3af3eed967b36,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-0cc58429827b4a25,49HansS_20110622_00000782,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,4284,49HansS_20110622_00000782,49,Hansard - speech,"McClay, Todd: General Debate",1,New Zealand Herald,,unresolved,none,“Labour push against asset sales doomed to fail”. We have not heard a lot about that this week but it is doomed to fail—a very astute reporter that one. So what did Phil Goff do when he was in Government? Seventeen State-owned assets were sold—17 of them were sold. He sold more State-owned assets than any member of this House to my knowledge. I say to New Zealanders listening those who may hear of this afterwards do not trust that Opposition.,49HansS_20110622_00000782#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,fafbe7fc7e93f8adde09e55a40e182054399323611606db8aa030950459416f9,4457b925bbabdb1b7dffe207d79b5c643a8dfc00721dee327469acc6acc6d4e2,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-c8f3336ca792668d,49HansD_20110622,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,4288,49HansD_20110622,49,Hansard - daily,"Volume 673, Week 77 - Wednesday, 22 June 2011",1,New Zealand Herald,,unresolved,none,“Labour push against asset sales doomed to fail”. We have not heard a lot about that this week but it is doomed to fail—a very astute reporter that one. So what did Phil Goff do when he was in Government? Seventeen State-owned assets were sold—17 of them were sold. He sold more State-owned assets than any member of this House to my knowledge. I say to New Zealanders listening those who may hear of this afterwards do not trust that Opposition.,49HansD_20110622#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,18693f873a0efdac86f725eacc2a4481687e9acb40f618f1b45fd01be84f98a4,a2516346151b47f5ca7e568446b8e9abd109d3fcc72a4aba3c6ca1d94aacd1e6,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-bfe0432b6610054c,49HansD_20090528,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,5191,49HansD_20090528,49,Hansard - daily,"Volume 654, Week 13 - Thursday, 28 May 2009",1,Minister of Finance,,unresolved,none,I move,49HansD_20090528#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,1ce7d830d08347645b3f1c307b5280aaf60014c9d86b6f18a928eb61fb42cd25,121e126f5776b4e6121c43acd3d0ae8e603fc95f0f6fc0339fa17a1be208ff40,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-d9c3a01bb8e867ae,49HansS_20090528_00000258,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,5197,49HansS_20090528_00000258,49,Hansard - speech,"Dunne, Peter: Taxation (Budget Tax Measures) Bill — First Reading, Second Reading, In Committee",1,Minister of Finance,,unresolved,none,I move,49HansS_20090528_00000258#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,b79e15f8cc18fa3fb8809cf5803eae30e3b2ebcc997ab412cd428dbb8013d5ca,6b1b9b03db6f6f41da793145ff281ae0feda897bd8b670f2f9be82a3eccf0cf3,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-48ca3dff1626c5df,49HansD_20090528_00000251,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,5200,49HansD_20090528_00000251,49,Hansard - debate,"Taxation (Budget Tax Measures) Bill — First Reading, Second Reading, In Committee",1,Minister of Finance,,unresolved,none,I move,49HansD_20090528_00000251#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,24796b75badbf420bcdf19f5d9cca22da9736061d29123e9dc4a828bf3e25791,e63ec146c31a33580a31c5cab9bb79c60aaeefdbd0373f46931eeecc6ca9d731,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-b247b14a3265f9c8,49HansD_20110512_00000736,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,5737,49HansD_20110512_00000736,49,Hansard - debate,Weathertight Homes Resolution Services (Financial Assistance Package) Amendment Bill — Second Reading,1,New Zealand Herald,,unresolved,none,“Rotting buildings crisis is just a beat-up says Clark”.,49HansD_20110512_00000736#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,2a5eaa7de8166e09a6879932d867bde3ff6b56e7870f365ba16c2583aee71ce7,d4f271e37e4fbad17f7072045d6df3b7b837814399a3376b116e6e6f8f9e70d3,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-0ccfb281bc0ffe3e,49HansS_20110512_00000789,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,5741,49HansS_20110512_00000789,49,Hansard - speech,"Auchinvole, Chris: Weathertight Homes Resolution Services (Financial Assistance Package) Amendment Bill — Second Reading",1,New Zealand Herald,,unresolved,none,“Rotting buildings crisis is just a beat-up says Clark”.,49HansS_20110512_00000789#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,0e2e42112ba965868b5c0dcf6c3fa2cf205f2bc5dc210861e748ba40a42c32eb,653cc959af166b0a355b0b4f576512fddef74fab7c683f29e7be15e0c4eec788,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-2c1e680225717fb1,49HansD_20110512,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,5760,49HansD_20110512,49,Hansard - daily,"Volume 672, Week 73 - Thursday, 12 May 2011",1,New Zealand Herald,,unresolved,none,“Rotting buildings crisis is just a beat-up says Clark”.,49HansD_20110512#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,83349186875f975fb1b6c84da2d5f6711dc566af0e41c610393f56e2826ca5f8,ffcba606495c2c284874983e4ec6e860c405e5c72d19ffe52739371d44104d3f,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-7b29ea03d13c21d8,49HansS_20110510_00000574,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,5838,49HansS_20110510_00000574,49,Hansard - question,"Flavell, Te Ururoa: Questions for Oral Answer — Questions to Ministers",1,Minister of Foreign Affairs,,unresolved,none,By doing what we have been doing since day one of this great Prime Minister’s administration. We have accelerated the settlement of Treaty grievances after 9 years of failure; we have reviewed and repealed the hated Foreshore and Seabed Act; we have restored the right of iwi to seek customary title in the courts; and we have supported the declaration through participation in international meetings. Indeed the United States has changed its position on the declaration. An official from Te Puni Kokiri is attending the Permanent Forum on Indigenous Issues this week and will also attend a meeting in Washington of United States Canadian Australian and New Zealand officials dealing with indigenous topics.,49HansS_20110510_00000574#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,37f4c4cef4af3e9380f0914fc21cc12fda642e922563193dccdc4defa0bc7331,a55aba77e08e9d268ac11d7d3649fa8b480cf22b33744f7601a0897da0210447,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-49a675b369ed32c3,49HansD_20110510_00000001,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,5865,49HansD_20110510_00000001,49,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Minister of Foreign Affairs,,unresolved,none,By doing what we have been doing since day one of this great Prime Minister’s administration. We have accelerated the settlement of Treaty grievances after 9 years of failure; we have reviewed and repealed the hated Foreshore and Seabed Act; we have restored the right of iwi to seek customary title in the courts; and we have supported the declaration through participation in international meetings. Indeed the United States has changed its position on the declaration. An official from Te Puni Kokiri is attending the Permanent Forum on Indigenous Issues this week and will also attend a meeting in Washington of United States Canadian Australian and New Zealand officials dealing with indigenous topics.,49HansD_20110510_00000001#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,d70df0acb4b8f3e8cfc2a89ae330b4b416f422f1793809e8b4ee5fb19752a061,465a0665f2892b2d8ebf3fdce3c0e652a95c80ff4a2e68c6cd44422dc838e9a9,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-a1149922f1e5c9bd,49HansD_20110510,2024-09-06 Hansard Extract from DocumentsDB/Hansard-49.csv,5866,49HansD_20110510,49,Hansard - daily,"Volume 672, Week 73 - Tuesday, 10 May 2011",1,Minister of Foreign Affairs,,unresolved,none,By doing what we have been doing since day one of this great Prime Minister’s administration. We have accelerated the settlement of Treaty grievances after 9 years of failure; we have reviewed and repealed the hated Foreshore and Seabed Act; we have restored the right of iwi to seek customary title in the courts; and we have supported the declaration through participation in international meetings. Indeed the United States has changed its position on the declaration. An official from Te Puni Kokiri is attending the Permanent Forum on Indigenous Issues this week and will also attend a meeting in Washington of United States Canadian Australian and New Zealand officials dealing with indigenous topics.,49HansD_20110510#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,a209bab90c6455db8d42555d477d8cfb7e53cba01143d399c50ce3778b05a82d,a7bebc17ec1942f61bb557296facbf7732cd2a98cf4c069d902b42c0b3291fbb,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
